date,store_nbr,family,sales_pred,scenario
2017-01-01,44,PREPARED FOODS,509.6675509828894,no_promo
2017-01-01,40,PREPARED FOODS,50.41863067815863,no_promo
2017-01-01,54,PREPARED FOODS,73.6840258760325,no_promo
2017-01-01,5,PREPARED FOODS,75.3071287547751,no_promo
2017-01-01,31,PREPARED FOODS,114.18221926510168,no_promo
2017-01-01,12,PREPARED FOODS,42.96696532258239,no_promo
2017-01-01,37,PREPARED FOODS,125.62229478759824,no_promo
2017-01-01,34,PREPARED FOODS,41.356717046765525,no_promo
2017-01-01,44,PREPARED FOODS,508.6648062042777,with_promo
2017-01-01,40,PREPARED FOODS,49.41588589954693,with_promo
2017-01-01,54,PREPARED FOODS,72.68128109742081,with_promo
2017-01-01,5,PREPARED FOODS,74.30438397616341,with_promo
2017-01-01,31,PREPARED FOODS,113.17947448648998,with_promo
2017-01-01,12,PREPARED FOODS,41.9642205439707,with_promo
2017-01-01,37,PREPARED FOODS,124.61955000898652,with_promo
2017-01-01,34,PREPARED FOODS,40.35397226815383,with_promo
2017-01-02,44,PREPARED FOODS,524.8056506056314,no_promo
2017-01-02,40,PREPARED FOODS,49.36706340521083,no_promo
2017-01-02,54,PREPARED FOODS,70.87700117957372,no_promo
2017-01-02,5,PREPARED FOODS,78.10676844438255,no_promo
2017-01-02,31,PREPARED FOODS,86.62779167067168,no_promo
2017-01-02,12,PREPARED FOODS,45.82802162160061,no_promo
2017-01-02,37,PREPARED FOODS,92.13647554364539,no_promo
2017-01-02,34,PREPARED FOODS,31.015983612742353,no_promo
2017-01-02,44,PREPARED FOODS,525.9554359997421,with_promo
2017-01-02,40,PREPARED FOODS,50.516848799321714,with_promo
2017-01-02,54,PREPARED FOODS,72.0267865736846,with_promo
2017-01-02,5,PREPARED FOODS,79.25655383849343,with_promo
2017-01-02,31,PREPARED FOODS,87.77757706478258,with_promo
2017-01-02,12,PREPARED FOODS,46.9778070157115,with_promo
2017-01-02,37,PREPARED FOODS,93.28626093775628,with_promo
2017-01-02,34,PREPARED FOODS,32.165769006853246,with_promo
2017-01-03,44,PREPARED FOODS,477.93665091139763,no_promo
2017-01-03,40,PREPARED FOODS,57.98727574996895,no_promo
2017-01-03,54,PREPARED FOODS,45.3528050396305,no_promo
2017-01-03,5,PREPARED FOODS,58.60106103268646,no_promo
2017-01-03,31,PREPARED FOODS,79.16707004718289,no_promo
2017-01-03,12,PREPARED FOODS,49.35871552126179,no_promo
2017-01-03,37,PREPARED FOODS,97.2477098135769,no_promo
2017-01-03,34,PREPARED FOODS,29.954187676943462,no_promo
2017-01-03,44,PREPARED FOODS,479.0864363055085,with_promo
2017-01-03,40,PREPARED FOODS,59.13706114407984,with_promo
2017-01-03,54,PREPARED FOODS,46.50259043374139,with_promo
2017-01-03,5,PREPARED FOODS,59.75084642679735,with_promo
