date,store_nbr,family,sales_pred,scenario
2017-01-01,44,CELEBRATION,67.52817832478294,with_promo
2017-01-01,40,CELEBRATION,7.378850570411489,with_promo
2017-01-01,54,CELEBRATION,5.190632575683551,with_promo
2017-01-01,5,CELEBRATION,24.49589380221545,with_promo
2017-01-01,31,CELEBRATION,12.818482600896433,with_promo
2017-01-01,12,CELEBRATION,27.83712815646949,with_promo
2017-01-01,37,CELEBRATION,19.738192669427086,with_promo
2017-01-01,34,CELEBRATION,14.28909716943161,with_promo
2017-01-02,44,CELEBRATION,38.80225388728022,with_promo
2017-01-02,40,CELEBRATION,19.730749919001987,with_promo
2017-01-02,54,CELEBRATION,5.801295830092185,with_promo
2017-01-02,5,CELEBRATION,21.07549053014609,with_promo
2017-01-02,31,CELEBRATION,8.961984416278725,with_promo
2017-01-02,12,CELEBRATION,6.803735545093358,with_promo
2017-01-02,37,CELEBRATION,11.78430473480179,with_promo
2017-01-02,34,CELEBRATION,12.000244969675267,with_promo
2017-01-03,44,CELEBRATION,45.245027992689266,with_promo
2017-01-03,40,CELEBRATION,6.174090607848714,with_promo
2017-01-03,54,CELEBRATION,6.0351657162290655,with_promo
2017-01-03,5,CELEBRATION,20.869218619771097,with_promo
2017-01-03,31,CELEBRATION,9.12351312981867,with_promo
2017-01-03,12,CELEBRATION,9.56277066831987,with_promo
2017-01-03,37,CELEBRATION,30.81946289246867,with_promo
2017-01-03,34,CELEBRATION,9.266983951275682,with_promo
2017-01-04,44,CELEBRATION,53.43963537183136,with_promo
2017-01-04,40,CELEBRATION,8.247063579176636,with_promo
2017-01-04,54,CELEBRATION,5.446640813601149,with_promo
2017-01-04,5,CELEBRATION,25.542142387010948,with_promo
2017-01-04,31,CELEBRATION,11.157144803025375,with_promo
2017-01-04,12,CELEBRATION,7.784154509900001,with_promo
2017-01-04,37,CELEBRATION,14.495691375482593,with_promo
2017-01-04,34,CELEBRATION,14.976089888185282,with_promo
2017-01-05,44,CELEBRATION,80.5949095351258,with_promo
2017-01-05,40,CELEBRATION,7.245585195848051,with_promo
2017-01-05,54,CELEBRATION,6.285392294126122,with_promo
2017-01-05,5,CELEBRATION,23.485679145027568,with_promo
2017-01-05,31,CELEBRATION,7.494530765394873,with_promo
2017-01-05,12,CELEBRATION,7.142785559320471,with_promo
2017-01-05,37,CELEBRATION,13.80598829639972,with_promo
2017-01-05,34,CELEBRATION,11.830949687480583,with_promo
2017-01-06,44,CELEBRATION,80.00966917539266,with_promo
2017-01-06,40,CELEBRATION,8.7267253317115,with_promo
2017-01-06,54,CELEBRATION,6.5549567721645605,with_promo
2017-01-06,5,CELEBRATION,24.380761785494677,with_promo
2017-01-06,31,CELEBRATION,6.9893181230248524,with_promo
2017-01-06,12,CELEBRATION,9.957282080001516,with_promo
2017-01-06,37,CELEBRATION,30.121326805206188,with_promo
2017-01-06,34,CELEBRATION,16.284342941606745,with_promo
2017-01-07,44,CELEBRATION,57.205310985079436,with_promo
2017-01-07,40,CELEBRATION,8.315125367568658,with_promo
2017-01-07,54,CELEBRATION,9.445575360495837,with_promo
2017-01-07,5,CELEBRATION,30.416236609348154,with_promo
2017-01-07,31,CELEBRATION,9.346257288948538,with_promo
2017-01-07,12,CELEBRATION,30.590018625714713,with_promo
2017-01-07,37,CELEBRATION,26.153221663026464,with_promo
2017-01-07,34,CELEBRATION,14.191695595118782,with_promo
2017-01-08,44,CELEBRATION,39.596786343540884,with_promo
2017-01-08,40,CELEBRATION,7.719282582400116,with_promo
2017-01-08,54,CELEBRATION,7.64196467790862,with_promo
2017-01-08,5,CELEBRATION,24.324299800793817,with_promo
2017-01-08,31,CELEBRATION,10.723832782914785,with_promo
2017-01-08,12,CELEBRATION,7.556253840991222,with_promo
2017-01-08,37,CELEBRATION,20.91902383147643,with_promo
2017-01-08,34,CELEBRATION,15.392364760263732,with_promo
2017-01-09,44,CELEBRATION,34.5898501932905,with_promo
2017-01-09,40,CELEBRATION,9.798777203120016,with_promo
2017-01-09,54,CELEBRATION,4.2356287911533865,with_promo
2017-01-09,5,CELEBRATION,19.00040372600207,with_promo
2017-01-09,31,CELEBRATION,7.167230896603721,with_promo
2017-01-09,12,CELEBRATION,9.514761577027354,with_promo
2017-01-09,37,CELEBRATION,10.597614199326808,with_promo
2017-01-09,34,CELEBRATION,10.242070773538613,with_promo
2017-01-10,44,CELEBRATION,29.77343076505656,with_promo
2017-01-10,40,CELEBRATION,5.854365549792994,with_promo
2017-01-10,54,CELEBRATION,7.2731492535116855,with_promo
2017-01-10,5,CELEBRATION,18.477454575036994,with_promo
2017-01-10,31,CELEBRATION,6.815004579869448,with_promo
2017-01-10,12,CELEBRATION,7.864391423949098,with_promo
2017-01-10,37,CELEBRATION,15.181536429694592,with_promo
2017-01-10,34,CELEBRATION,11.150713235285934,with_promo
2017-01-11,44,CELEBRATION,37.9002158636145,with_promo
2017-01-11,40,CELEBRATION,9.956258573443503,with_promo
2017-01-11,54,CELEBRATION,4.8480202975208,with_promo
2017-01-11,5,CELEBRATION,22.034184224136254,with_promo
2017-01-11,31,CELEBRATION,6.548374912076814,with_promo
2017-01-11,12,CELEBRATION,10.55780242294765,with_promo
2017-01-11,37,CELEBRATION,16.650309450163974,with_promo
2017-01-11,34,CELEBRATION,9.873291075557043,with_promo
2017-01-12,44,CELEBRATION,38.35499827562591,with_promo
2017-01-12,40,CELEBRATION,8.583520932587396,with_promo
2017-01-12,54,CELEBRATION,6.461680449264189,with_promo
2017-01-12,5,CELEBRATION,23.27669221694483,with_promo
2017-01-12,31,CELEBRATION,6.400198798970801,with_promo
2017-01-12,12,CELEBRATION,7.833359660159723,with_promo
2017-01-12,37,CELEBRATION,14.268637088120764,with_promo
2017-01-12,34,CELEBRATION,8.547620303439457,with_promo
2017-01-13,44,CELEBRATION,51.69301412932142,with_promo
2017-01-13,40,CELEBRATION,6.864229104444408,with_promo
2017-01-13,54,CELEBRATION,8.029168934038399,with_promo
2017-01-13,5,CELEBRATION,24.972162202083588,with_promo
2017-01-13,31,CELEBRATION,8.648064186178773,with_promo
2017-01-13,12,CELEBRATION,11.396189012276972,with_promo
2017-01-13,37,CELEBRATION,14.772309422619676,with_promo
2017-01-13,34,CELEBRATION,12.222191185944679,with_promo
2017-01-14,44,CELEBRATION,39.95930793379525,with_promo
2017-01-14,40,CELEBRATION,9.54918429974797,with_promo
2017-01-14,54,CELEBRATION,8.197977745269434,with_promo
2017-01-14,5,CELEBRATION,26.615488870874906,with_promo
2017-01-14,31,CELEBRATION,14.319983275113156,with_promo
2017-01-14,12,CELEBRATION,12.588230016618278,with_promo
2017-01-14,37,CELEBRATION,15.238463385147387,with_promo
2017-01-14,34,CELEBRATION,11.455011873840535,with_promo
2017-01-15,44,CELEBRATION,25.663304584137805,with_promo
2017-01-15,40,CELEBRATION,5.606066190970075,with_promo
2017-01-15,54,CELEBRATION,5.05020698746808,with_promo
2017-01-15,5,CELEBRATION,13.60261088845745,with_promo
2017-01-15,31,CELEBRATION,6.842264060868129,with_promo
2017-01-15,12,CELEBRATION,8.64334207532122,with_promo
2017-01-15,37,CELEBRATION,10.588466322059734,with_promo
2017-01-15,34,CELEBRATION,8.370264753552597,with_promo
2017-01-16,44,CELEBRATION,31.684394346985435,with_promo
2017-01-16,40,CELEBRATION,7.242200031088764,with_promo
2017-01-16,54,CELEBRATION,6.707186570495896,with_promo
2017-01-16,5,CELEBRATION,19.44431584123234,with_promo
2017-01-16,31,CELEBRATION,9.690055900678212,with_promo
2017-01-16,12,CELEBRATION,9.124223794912085,with_promo
2017-01-16,37,CELEBRATION,10.462135601126763,with_promo
2017-01-16,34,CELEBRATION,7.793584742043778,with_promo
2017-01-17,44,CELEBRATION,29.410531689346527,with_promo
2017-01-17,40,CELEBRATION,6.095675079677199,with_promo
2017-01-17,54,CELEBRATION,4.248919263772477,with_promo
2017-01-17,5,CELEBRATION,21.777217869459072,with_promo
2017-01-17,31,CELEBRATION,5.5226076110756255,with_promo
2017-01-17,12,CELEBRATION,8.882907163071549,with_promo
2017-01-17,37,CELEBRATION,11.281125572339272,with_promo
2017-01-17,34,CELEBRATION,8.276985058593313,with_promo
2017-01-18,44,CELEBRATION,39.105815519654975,with_promo
2017-01-18,40,CELEBRATION,4.802839945286301,with_promo
2017-01-18,54,CELEBRATION,7.1901562762755535,with_promo
2017-01-18,5,CELEBRATION,19.17556474008191,with_promo
2017-01-18,31,CELEBRATION,7.977551538765079,with_promo
2017-01-18,12,CELEBRATION,11.0942470951548,with_promo
2017-01-18,37,CELEBRATION,11.666199682591598,with_promo
2017-01-18,34,CELEBRATION,9.271410966044407,with_promo
2017-01-19,44,CELEBRATION,35.82782742495259,with_promo
2017-01-19,40,CELEBRATION,6.97107762936059,with_promo
2017-01-19,54,CELEBRATION,8.384057814391351,with_promo
2017-01-19,5,CELEBRATION,24.58496081383194,with_promo
2017-01-19,31,CELEBRATION,7.4963067486917,with_promo
2017-01-19,12,CELEBRATION,8.499893409499176,with_promo
2017-01-19,37,CELEBRATION,14.277098494538597,with_promo
2017-01-19,34,CELEBRATION,7.759731007884886,with_promo
2017-01-20,44,CELEBRATION,93.93039095856965,with_promo
2017-01-20,40,CELEBRATION,4.535956118212567,with_promo
2017-01-20,54,CELEBRATION,4.898523029066506,with_promo
2017-01-20,5,CELEBRATION,28.93584816176373,with_promo
2017-01-20,31,CELEBRATION,11.87902130310812,with_promo
2017-01-20,12,CELEBRATION,12.307940970820543,with_promo
2017-01-20,37,CELEBRATION,12.069617287695378,with_promo
2017-01-20,34,CELEBRATION,10.809097533911824,with_promo
2017-01-21,44,CELEBRATION,41.26868060110904,with_promo
2017-01-21,40,CELEBRATION,8.468835055167117,with_promo
2017-01-21,54,CELEBRATION,8.046116879007712,with_promo
2017-01-21,5,CELEBRATION,21.536379222181985,with_promo
2017-01-21,31,CELEBRATION,11.355812566667229,with_promo
2017-01-21,12,CELEBRATION,11.603381671775761,with_promo
2017-01-21,37,CELEBRATION,15.58731180432924,with_promo
2017-01-21,34,CELEBRATION,17.626968505303566,with_promo
2017-01-22,44,CELEBRATION,29.810468447961448,with_promo
2017-01-22,40,CELEBRATION,6.624816204918007,with_promo
2017-01-22,54,CELEBRATION,6.239151724355818,with_promo
2017-01-22,5,CELEBRATION,18.973571258735745,with_promo
2017-01-22,31,CELEBRATION,10.032267704569419,with_promo
2017-01-22,12,CELEBRATION,14.423898356421116,with_promo
2017-01-22,37,CELEBRATION,12.68750020002022,with_promo
2017-01-22,34,CELEBRATION,12.417158830832754,with_promo
2017-01-23,44,CELEBRATION,20.172805887043246,with_promo
2017-01-23,40,CELEBRATION,3.4774606534696146,with_promo
2017-01-23,54,CELEBRATION,3.079983734807158,with_promo
2017-01-23,5,CELEBRATION,16.370463211705403,with_promo
2017-01-23,31,CELEBRATION,7.185250808975537,with_promo
2017-01-23,12,CELEBRATION,6.630933135646369,with_promo
2017-01-23,37,CELEBRATION,6.833647006870657,with_promo
2017-01-23,34,CELEBRATION,5.978953577278032,with_promo
2017-01-24,44,CELEBRATION,25.237133936821976,with_promo
2017-01-24,40,CELEBRATION,10.074680079261315,with_promo
