date,store_nbr,family,sales_pred,scenario
2017-01-01,44,HOME APPLIANCES,1.1700995617558658,no_promo
2017-01-01,40,HOME APPLIANCES,0.2051796916850235,no_promo
2017-01-01,54,HOME APPLIANCES,0.1789134642621017,no_promo
2017-01-01,5,HOME APPLIANCES,0.4193976269664804,no_promo
2017-01-01,31,HOME APPLIANCES,0.621492017735624,no_promo
2017-01-01,12,HOME APPLIANCES,0.31433271963875353,no_promo
2017-01-01,37,HOME APPLIANCES,0.49819630765927225,no_promo
2017-01-01,34,HOME APPLIANCES,0.5164271096199102,no_promo
2017-01-02,44,HOME APPLIANCES,1.375072379270334,no_promo
2017-01-02,40,HOME APPLIANCES,0.04461191089093303,no_promo
2017-01-02,54,HOME APPLIANCES,0.023986377720746688,no_promo
2017-01-02,5,HOME APPLIANCES,0.3237363596682143,no_promo
2017-01-02,31,HOME APPLIANCES,0.5558898547484283,no_promo
2017-01-02,12,HOME APPLIANCES,0.12909142851824065,no_promo
2017-01-02,37,HOME APPLIANCES,0.4332700956362474,no_promo
2017-01-02,34,HOME APPLIANCES,0.18101008723443837,no_promo
2017-01-03,44,HOME APPLIANCES,1.1207149890620416,no_promo
2017-01-03,40,HOME APPLIANCES,0.06872700414116378,no_promo
2017-01-03,54,HOME APPLIANCES,0.0207034796948829,no_promo
2017-01-03,5,HOME APPLIANCES,0.26040421264193725,no_promo
2017-01-03,31,HOME APPLIANCES,0.31316327861306975,no_promo
2017-01-03,12,HOME APPLIANCES,0.12562206126088146,no_promo
2017-01-03,37,HOME APPLIANCES,0.28263023167194856,no_promo
2017-01-03,34,HOME APPLIANCES,0.410126720080345,no_promo
2017-01-04,44,HOME APPLIANCES,1.3456327244303705,no_promo
2017-01-04,40,HOME APPLIANCES,0.065334624188944,no_promo
2017-01-04,54,HOME APPLIANCES,0.04346078389590033,no_promo
2017-01-04,5,HOME APPLIANCES,0.2871227340095366,no_promo
2017-01-04,31,HOME APPLIANCES,0.42617267203686177,no_promo
2017-01-04,12,HOME APPLIANCES,0.12215975534685089,no_promo
2017-01-04,37,HOME APPLIANCES,0.3359438906800373,no_promo
2017-01-04,34,HOME APPLIANCES,0.3957004865810203,no_promo
2017-01-05,44,HOME APPLIANCES,1.1167264081385335,no_promo
2017-01-05,40,HOME APPLIANCES,0.06244506725880017,no_promo
2017-01-05,54,HOME APPLIANCES,0.04017627477404751,no_promo
2017-01-05,5,HOME APPLIANCES,0.24952524952261435,no_promo
2017-01-05,31,HOME APPLIANCES,0.358812949699091,no_promo
2017-01-05,12,HOME APPLIANCES,0.2087673470249559,no_promo
2017-01-05,37,HOME APPLIANCES,0.5388146987357513,no_promo
2017-01-05,34,HOME APPLIANCES,0.33286786451839806,no_promo
2017-01-06,44,HOME APPLIANCES,1.465814153418227,no_promo
2017-01-06,40,HOME APPLIANCES,0.23786041201882557,no_promo
2017-01-06,54,HOME APPLIANCES,0.036513152178358585,no_promo
2017-01-06,5,HOME APPLIANCES,0.42560489091984205,no_promo
2017-01-06,31,HOME APPLIANCES,0.3554813279593939,no_promo
2017-01-06,12,HOME APPLIANCES,0.23569165822957436,no_promo
2017-01-06,37,HOME APPLIANCES,0.3513336415613165,no_promo
2017-01-06,34,HOME APPLIANCES,0.35154341944674883,no_promo
2017-01-07,44,HOME APPLIANCES,1.5729089031066192,no_promo
2017-01-07,40,HOME APPLIANCES,0.2276883782851023,no_promo
2017-01-07,54,HOME APPLIANCES,0.28984216764055737,no_promo
2017-01-07,5,HOME APPLIANCES,0.44282437462410656,no_promo
2017-01-07,31,HOME APPLIANCES,0.5785142685834836,no_promo
2017-01-07,12,HOME APPLIANCES,0.37580283455396374,no_promo
2017-01-07,37,HOME APPLIANCES,0.5261333207762168,no_promo
2017-01-07,34,HOME APPLIANCES,0.6376246968003264,no_promo
2017-01-08,44,HOME APPLIANCES,1.4161433895972095,no_promo
2017-01-08,40,HOME APPLIANCES,0.2245806908763078,no_promo
2017-01-08,54,HOME APPLIANCES,0.2558673425842124,no_promo
2017-01-08,5,HOME APPLIANCES,0.5442416107268336,no_promo
2017-01-08,31,HOME APPLIANCES,0.6053180640108258,no_promo
2017-01-08,12,HOME APPLIANCES,0.2823834905743468,no_promo
2017-01-08,37,HOME APPLIANCES,0.4925197798558942,no_promo
2017-01-08,34,HOME APPLIANCES,0.6577521037520601,no_promo
2017-01-09,44,HOME APPLIANCES,1.7590328529570076,no_promo
2017-01-09,40,HOME APPLIANCES,0.18912220747873018,no_promo
2017-01-09,54,HOME APPLIANCES,0.10327545306204733,no_promo
2017-01-09,5,HOME APPLIANCES,0.4481900097369811,no_promo
2017-01-09,31,HOME APPLIANCES,0.48284096058413595,no_promo
2017-01-09,12,HOME APPLIANCES,0.1292645664881635,no_promo
2017-01-09,37,HOME APPLIANCES,0.3693356472597844,no_promo
2017-01-09,34,HOME APPLIANCES,0.6241839242991856,no_promo
2017-01-10,44,HOME APPLIANCES,1.7391718948689188,no_promo
2017-01-10,40,HOME APPLIANCES,0.0959223437156107,no_promo
2017-01-10,54,HOME APPLIANCES,0.18967073181691063,no_promo
2017-01-10,5,HOME APPLIANCES,0.44050406368681033,no_promo
2017-01-10,31,HOME APPLIANCES,0.5043371250988411,no_promo
2017-01-10,12,HOME APPLIANCES,0.12577292414394386,no_promo
2017-01-10,37,HOME APPLIANCES,0.4517528748202224,no_promo
2017-01-10,34,HOME APPLIANCES,0.8238229406962326,no_promo
2017-01-11,44,HOME APPLIANCES,1.938863383511872,no_promo
2017-01-11,40,HOME APPLIANCES,0.09196649766704194,no_promo
2017-01-11,54,HOME APPLIANCES,0.09620867268356202,no_promo
2017-01-11,5,HOME APPLIANCES,0.5529396316125036,no_promo
2017-01-11,31,HOME APPLIANCES,0.5314128722006,no_promo
2017-01-11,12,HOME APPLIANCES,0.12223533894102101,no_promo
2017-01-11,37,HOME APPLIANCES,0.44839916899835747,no_promo
2017-01-11,34,HOME APPLIANCES,0.5728221228712604,no_promo
2017-01-12,44,HOME APPLIANCES,1.743351001571678,no_promo
2017-01-12,40,HOME APPLIANCES,0.08904266223299136,no_promo
2017-01-12,54,HOME APPLIANCES,0.09283549819861629,no_promo
2017-01-12,5,HOME APPLIANCES,0.4599165073435003,no_promo
2017-01-12,31,HOME APPLIANCES,0.460060244042778,no_promo
2017-01-12,12,HOME APPLIANCES,0.14922039649266958,no_promo
2017-01-12,37,HOME APPLIANCES,0.5057113803813511,no_promo
2017-01-12,34,HOME APPLIANCES,0.7190057053967265,no_promo
2017-01-13,44,HOME APPLIANCES,1.740707879371676,no_promo
2017-01-13,40,HOME APPLIANCES,0.14531702439224284,no_promo
2017-01-13,54,HOME APPLIANCES,0.26901023480023045,no_promo
2017-01-13,5,HOME APPLIANCES,0.6327700476337281,no_promo
2017-01-13,31,HOME APPLIANCES,0.636515979416854,no_promo
2017-01-13,12,HOME APPLIANCES,0.1456886270074912,no_promo
2017-01-13,37,HOME APPLIANCES,0.35148687588380967,no_promo
2017-01-13,34,HOME APPLIANCES,0.6515916665532192,no_promo
2017-01-14,44,HOME APPLIANCES,1.986026404797851,no_promo
2017-01-14,40,HOME APPLIANCES,0.28075995438063023,no_promo
2017-01-14,54,HOME APPLIANCES,0.25936394070530666,no_promo
2017-01-14,5,HOME APPLIANCES,1.012804024398538,no_promo
2017-01-14,31,HOME APPLIANCES,0.6270548596282068,no_promo
2017-01-14,12,HOME APPLIANCES,0.3161088282101636,no_promo
2017-01-14,37,HOME APPLIANCES,0.49577552188630697,no_promo
2017-01-14,34,HOME APPLIANCES,1.020778587587555,no_promo
2017-01-15,44,HOME APPLIANCES,2.270735508043375,no_promo
2017-01-15,40,HOME APPLIANCES,0.36684122337802966,no_promo
2017-01-15,54,HOME APPLIANCES,0.2821534270320994,no_promo
2017-01-15,5,HOME APPLIANCES,0.7392767475143258,no_promo
2017-01-15,31,HOME APPLIANCES,0.6233307878153026,no_promo
2017-01-15,12,HOME APPLIANCES,0.2824137070010617,no_promo
2017-01-15,37,HOME APPLIANCES,0.49261344761832626,no_promo
2017-01-15,34,HOME APPLIANCES,0.8071620027053535,no_promo
2017-01-16,44,HOME APPLIANCES,2.31363142851185,no_promo
2017-01-16,40,HOME APPLIANCES,0.15585973213600635,no_promo
2017-01-16,54,HOME APPLIANCES,0.12939922500775317,no_promo
