date,store_nbr,family,sales_pred,scenario
2017-01-01,44,PRODUCE,11039.25655524596,with_promo
2017-01-01,40,PRODUCE,1486.7563089416003,with_promo
2017-01-01,54,PRODUCE,1474.7463638230743,with_promo
2017-01-01,5,PRODUCE,2961.4109385339025,with_promo
2017-01-01,31,PRODUCE,2379.4194937444904,with_promo
2017-01-01,12,PRODUCE,546.5754190634979,with_promo
2017-01-01,37,PRODUCE,3202.0659467423015,with_promo
2017-01-01,34,PRODUCE,1287.8537696319731,with_promo
2017-01-02,44,PRODUCE,10343.908553996964,with_promo
2017-01-02,40,PRODUCE,980.993362127623,with_promo
2017-01-02,54,PRODUCE,545.0674506793906,with_promo
2017-01-02,5,PRODUCE,1571.0740297898512,with_promo
2017-01-02,12,PRODUCE,322.2916146493019,with_promo
2017-01-02,31,PRODUCE,1315.8570561412955,with_promo
2017-01-02,37,PRODUCE,2484.5737907208377,with_promo
2017-01-02,34,PRODUCE,694.1563054071246,with_promo
2017-01-03,44,PRODUCE,8282.677991728633,with_promo
2017-01-03,40,PRODUCE,1726.8419589608634,with_promo
2017-01-03,54,PRODUCE,646.3374366933526,with_promo
2017-01-03,5,PRODUCE,1358.5138588021682,with_promo
2017-01-03,12,PRODUCE,314.529490416813,with_promo
2017-01-03,31,PRODUCE,2291.7638646111936,with_promo
2017-01-03,37,PRODUCE,2788.036635175086,with_promo
2017-01-03,34,PRODUCE,950.2977640135098,with_promo
2017-01-04,44,PRODUCE,11027.631989887366,with_promo
2017-01-04,40,PRODUCE,881.3689784909533,with_promo
2017-01-04,54,PRODUCE,472.95303638892767,with_promo
2017-01-04,5,PRODUCE,1861.3249790128102,with_promo
2017-01-04,12,PRODUCE,282.5603686445919,with_promo
2017-01-04,31,PRODUCE,1302.6769169169322,with_promo
2017-01-04,37,PRODUCE,3709.6283919211287,with_promo
2017-01-04,34,PRODUCE,669.724081877698,with_promo
2017-01-05,44,PRODUCE,8699.965860602206,with_promo
2017-01-05,40,PRODUCE,1036.2239864545197,with_promo
2017-01-05,54,PRODUCE,563.2743367406695,with_promo
2017-01-05,5,PRODUCE,1716.2452357709174,with_promo
2017-01-05,12,PRODUCE,281.4496177369109,with_promo
2017-01-05,31,PRODUCE,1743.9555683124652,with_promo
2017-01-05,37,PRODUCE,2660.6539679082794,with_promo
2017-01-05,34,PRODUCE,749.7557543991987,with_promo
2017-01-06,44,PRODUCE,11534.054658509976,with_promo
2017-01-06,40,PRODUCE,1178.8797651492423,with_promo
2017-01-06,54,PRODUCE,681.4251823220659,with_promo
2017-01-06,5,PRODUCE,2299.0541248886957,with_promo
2017-01-06,37,PRODUCE,3212.6618470424196,with_promo
2017-01-06,12,PRODUCE,358.1434962380864,with_promo
2017-01-06,31,PRODUCE,2485.8700761730624,with_promo
2017-01-06,34,PRODUCE,1076.730087138527,with_promo
2017-01-07,44,PRODUCE,11199.197006303642,with_promo
2017-01-07,40,PRODUCE,1701.4099757552965,with_promo
2017-01-07,54,PRODUCE,1267.0324741562522,with_promo
2017-01-07,5,PRODUCE,2690.4941846113056,with_promo
2017-01-07,31,PRODUCE,3878.7201221138193,with_promo
2017-01-07,12,PRODUCE,548.0350029344967,with_promo
2017-01-07,37,PRODUCE,3161.564325720757,with_promo
2017-01-07,34,PRODUCE,1357.8078685197543,with_promo
2017-01-08,44,PRODUCE,2201.2714419273047,with_promo
2017-01-08,40,PRODUCE,287.23847188867944,with_promo
2017-01-08,54,PRODUCE,183.2919035893213,with_promo
2017-01-08,5,PRODUCE,382.03559387320826,with_promo
2017-01-08,12,PRODUCE,130.31333931525262,with_promo
2017-01-08,31,PRODUCE,376.819842032199,with_promo
2017-01-08,37,PRODUCE,691.7511951754217,with_promo
2017-01-08,34,PRODUCE,223.42513366512725,with_promo
2017-01-09,44,PRODUCE,15203.280271999189,with_promo
2017-01-09,40,PRODUCE,1062.9228530842593,with_promo
2017-01-09,54,PRODUCE,428.00538886022616,with_promo
2017-01-09,5,PRODUCE,1703.5187007200757,with_promo
2017-01-09,37,PRODUCE,3282.7671519373225,with_promo
2017-01-09,12,PRODUCE,342.224602410137,with_promo
2017-01-09,31,PRODUCE,1550.0402484776537,with_promo
2017-01-09,34,PRODUCE,735.0263746437195,with_promo
2017-01-10,44,PRODUCE,12240.312553403724,with_promo
2017-01-10,40,PRODUCE,2114.398016727267,with_promo
2017-01-10,54,PRODUCE,772.3108771010276,with_promo
2017-01-10,5,PRODUCE,1664.9854744858678,with_promo
2017-01-10,12,PRODUCE,372.723209845978,with_promo
2017-01-10,31,PRODUCE,2525.922250891309,with_promo
2017-01-10,37,PRODUCE,3682.489592820584,with_promo
2017-01-10,34,PRODUCE,1294.4914882574371,with_promo
2017-01-11,44,PRODUCE,13904.44640029575,with_promo
2017-01-11,40,PRODUCE,1228.6730085920312,with_promo
2017-01-11,54,PRODUCE,646.08765025335,with_promo
2017-01-11,5,PRODUCE,2018.4466968359984,with_promo
2017-01-11,12,PRODUCE,262.96734647640346,with_promo
2017-01-11,31,PRODUCE,1238.5349879585365,with_promo
2017-01-11,37,PRODUCE,4898.571861363004,with_promo
2017-01-11,34,PRODUCE,756.5216196630043,with_promo
2017-01-12,44,PRODUCE,8606.652673451834,with_promo
2017-01-12,40,PRODUCE,911.6894406135807,with_promo
2017-01-12,54,PRODUCE,358.04291699101697,with_promo
2017-01-12,5,PRODUCE,1280.2857803280174,with_promo
2017-01-12,37,PRODUCE,2618.0301016765134,with_promo
2017-01-12,12,PRODUCE,276.62306492507656,with_promo
2017-01-12,31,PRODUCE,1201.56583980634,with_promo
2017-01-12,34,PRODUCE,654.6507815795809,with_promo
2017-01-13,44,PRODUCE,10006.146580868528,with_promo
2017-01-13,40,PRODUCE,952.5214348992681,with_promo
2017-01-13,54,PRODUCE,496.5654841321907,with_promo
2017-01-13,5,PRODUCE,1569.7894789093184,with_promo
2017-01-13,12,PRODUCE,235.9825197805913,with_promo
